iso3,intervention,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo,household.visits
FSM,Under 5 & HIV+ve,2.91785746679384,5.25855384421479,0,0.356442444941392,0,0,2.56141502185245,4.52147036504885,0,3.2332227561354,6.00443120639737,0,0.0721079817975278,0.0191676127958504,0,0.0370652049055064,0.0479496747231679,0,0.109173186703034,0.101930187329796,0,28.4081375138486,58.5246878376814,0,0.67180773428295,0.738796419800902,0,8.7679298948931,0,0,1879.87839401798,4081.59403019244,0,12.2043936044032,18.6305860234893,0,2.56141502185245,4.52147036504885,0,97
FSM,Under 5 & HIV+ve & LTBI+,2.73642179122942,4.97843851224898,0,0.175006769376968,0,0,2.56141502185245,4.52147036504885,0,2.90319332212313,5.49599367253863,0,0.0481657253556534,0.0103141264167084,0,0.0370652049055064,0.0479496747231679,0,0.0852309302611598,0.0899998942460177,0,28.4081375138486,58.5246878376814,0,0.341778300270685,0.559735591004001,0,17.8493660620706,48.8663560920672,0,1881.42195955086,4081.59403019244,0,12.2043936044032,18.6305860234893,0,2.56141502185245,4.52147036504885,0,97
GAB,No intervention,110.572351276528,161.026361724813,3.0037755026786,30.9625136244192,44.4893587791257,1.52631451773665,79.6098376521092,106.026260332968,1.14720509425764,223.638419408223,446.632602974431,7.65003823282857,11.3217613273039,11.7070821530193,1.29874177133321,25.7808862233843,30.4542980601603,1.1155906604317,37.1026475506882,44.8942980307547,2.6916168251564,0,0,0,63.2763051924416,122.089656743121,3.74793900368566,0,0,0,112873.807849067,238732.008711713,2176.82493930308,774.023041320094,1185.10141966032,13.345420275611,160.362114215781,287.754754013281,2.95988736766436,0
GAB,Under 5 & HIV+ve,185.128502060866,333.434431992619,3.85475207610226,24.7663878450847,16.1357530108159,0.518739522249032,160.362114215781,287.754754013281,2.95988736766436,206.021549311478,382.344020596466,4.78899787814381,5.71331634678362,9.11387486768253,0.456544989705774,2.80395825804024,3.0557923343026,0.279234441041124,8.51727460482386,14.2259736825721,0.896780598253661,1803.57372787462,3715.9053290753,38.0275217234517,45.6594350956967,48.6041065104113,1.26873296405609,585.006661919662,45.3557914502922,29.1809759382245,114763.389087712,247653.509849907,2357.87223311535,774.023041320094,1185.10141966032,13.345420275611,160.362114215781,287.754754013281,2.95988736766436,5187
GAB,Under 5 & HIV+ve & LTBI+,172.208075382212,317.207236579159,3.85475207610226,11.845961166431,14.5560329768318,0.518739522249032,160.362114215781,287.754754013281,2.95988736766436,184.596380629111,350.509528421695,4.78899787814381,4.33479092684468,4.26426423067672,0.456116168426544,2.80395825804024,3.0557923343026,0.279234441041124,7.13874918488492,8.88975938408965,0.896780598253661,1803.57372787462,3715.9053290753,38.0275217234517,24.2342664133303,37.942007696217,1.26873296405609,1148.82723333694,3083.00393185822,34.3216987718339,114849.140419989,247653.509849907,2357.87223311535,774.023041320094,1185.10141966032,13.345420275611,160.362114215781,287.754754013281,2.95988736766436,5187
GBR,No intervention,18.2385005782259,41.1485136984571,0,4.4388683177748,7.82681518338803,0,13.7996322604511,30.5575380645222,0,34.8450354646951,86.7870355004919,0,1.37983406237824,1.34538151007043,0,4.17748446409176,4.83488152619483,0,5.55731852646999,6.38910016450675,0,0,0,0,8.50467158021191,15.8375312667829,0,0,0,0,55785.6957171867,134998.19535869,0,124.709097226115,256.304877569923,0,26.3403638844832,64.965948764734,0,0
GBR,Under 5 & HIV+ve,29.5138400936201,72.615600243434,0,3.17347620913688,3.69539774839848,0,26.3403638844832,64.965948764734,0,32.1015821633686,78.7695988226766,0,0.70475520403438,1.06734050097102,0,0.434513772192542,0.551481125675519,0,1.13926897622692,1.90398341691568,0,734.006632357955,1702.97501723677,0,5.76121827888545,7.95003273829527,0,271.590341522475,0,0,56136.9830581612,136898.901713502,0,124.709097226115,256.304877569923,0,26.3403638844832,64.965948764734,0,5569
GBR,Under 5 & HIV+ve & LTBI+,28.0565921441396,69.2160655320832,0,1.71622825965641,2.60062175825065,0,26.3403638844832,64.965948764734,0,29.6443520771574,73.2219044877353,0,0.541514768739094,0.47256297109996,0,0.434513772192542,0.551481125675519,0,0.976028540931636,1.1777618577716,0,734.006632357955,1702.97501723677,0,3.30398819267418,5.15628431627665,0,351.829832222514,471.437552795206,0,56149.0710564697,136898.901713502,0,124.709097226115,256.304877569923,0,26.3403638844832,64.965948764734,0,5569
GEO,No intervention,21.6445828984921,26.9498873506226,0.0227550670283026,5.18967365593632,6.45931782000491,0.0128298827218522,16.4549092425558,18.9060035297363,0.00708271910380924,49.6873588713297,102.914996393258,0.0514964621510505,2.27345972366203,2.36177472740544,0.0161133500196198,6.87682385062082,7.11778768129491,0.0107565960263855,9.15028357428285,9.72453519462669,0.0293684365627193,0,0,0,12.0288865329344,23.8495427199861,0.0336516699852897,0,0,0,29160.4087557435,66181.2358331873,10.8736142672033,180.476293065948,298.349988717108,0.0801907917811593,37.6584723383953,70.5518989802705,0.0186166122640655,0
GEO,Under 5 & HIV+ve,42.0938246271928,80.2512777197089,0.0233553297348581,4.43535228879749,2.33058132788841,0.00442896459954231,37.6584723383953,70.5518989802705,0.0186166122640655,46.4097369497054,90.7853751180408,0.0309857628721874,1.15110329283902,1.8931476829808,0.00541001935810515,0.564854423341238,0.680819072536565,0.0028281619847382,1.71595771618026,3.09886599230206,0.00953966761834562,425.439498878945,936.759931376755,0.178524095864004,8.75126461131011,10.0411932277315,0.0122438974763049,142.221471980937,1.82800389311229,0.128089043293029,29703.3267726335,68987.1244192441,11.9933738633826,180.476293065948,298.349988717108,0.0801907917811593,37.6584723383953,70.5518989802705,0.0186166122640655,2860
GEO,Under 5 & HIV+ve & LTBI+,39.6520687574864,74.7063543825953,0.0233553297348581,1.99359641909114,2.17673797799849,0.00442896459954231,37.6584723383953,70.5518989802705,0.0186166122640655,42.2712786740273,83.433294221479,0.0309857628721874,0.874732487267531,0.823751983207672,0.00541001935810515,0.564854423341238,0.680819072536565,0.0028281619847382,1.43958691060877,1.86245903158279,0.00953966761834562,425.439498878945,936.759931376755,0.178524095864004,4.61280633563197,7.57577468306736,0.0122438974763049,272.290095586561,735.912358287255,0.162927441790763,29722.0468127141,68987.1244192441,11.9933738633826,180.476293065948,298.349988717108,0.0801907917811593,37.6584723383953,70.5518989802705,0.0186166122640655,2860
GHA,No intervention,295.259845482382,423.619387687329,8.37894840048813,82.4831096545278,111.249880283998,4.09836280271366,212.776735827854,278.547621311325,3.26668783321752,596.632497854289,1187.69256334215,19.8255051832493,29.6587491574181,31.6857517394489,3.19714709488438,67.3717132795225,83.6200239312939,3.04727734818388,97.0304624369406,123.074294390864,6.78046550871306,0,0,0,167.446434498685,304.099788063752,9.44950612153756,0,0,0,289705.607687871,584527.245129536,5906.22768237358,2103.47983494284,3028.52732596188,38.1995221130437,429.186063355604,759.007015733551,8.27473381367917,0
GHA,Under 5 & HIV+ve,494.825583524686,887.99468367955,10.6794914963899,65.6395201690823,41.8132329564269,1.3955475789714,429.186063355604,759.007015733551,8.27473381367917,551.175694221014,1004.30658417365,13.1496169734466,15.1412689186517,21.6483713870527,1.11501807116569,7.261652795872,8.24745344202216,0.79716872692418,22.4029217145237,36.0876455621239,2.39042571768315,4858.49794166956,9531.87943554846,107.290125200766,121.98963086541,120.737219298245,3.36468758673377,1501.70672583732,143.109241876909,77.6372635222093,294392.828191916,605159.275337193,6371.25314934719,2103.47983494284,3028.52732596188,38.1995221130437,429.186063355604,759.007015733551,8.27473381367917,13477
GHA,Under 5 & HIV+ve & LTBI+,460.36559605983,834.942836090114,10.6794914963899,31.1795327042264,35.8443000792838,1.3955475789714,429.186063355604,759.007015733551,8.27473381367917,492.55828897287,922.264202823091,13.1496169734466,11.2344518150982,11.5372990696657,1.11435479395917,7.261652795872,8.24745344202216,0.79716872692418,18.4961046109702,22.9308440144749,2.39042571768315,4858.49794166956,9531.87943554846,107.290125200766,63.3722256172662,94.526636497708,3.36468758673377,3064.77456763958,8194.90117339864,96.7082567030509,294624.840952325,605159.275337193,6371.25314934719,2103.47983494284,3028.52732596188,38.1995221130437,429.186063355604,759.007015733551,8.27473381367917,13477
GIN,No intervention,258.508297690008,267.98967617453,5.92676291494253,68.7963381544886,74.1761011145255,3.17728552568238,189.711959535519,176.425842605022,2.22185824729917,660.651032251936,1337.05556469828,23.1155389048528,38.5652186508298,38.8369006280983,5.08739838388597,91.9400555949693,106.355233050412,4.0040914681882,130.505274245799,150.810208655988,10.2454527760349,0,0,0,180.599862547834,349.130783810945,12.2230507982851,0,0,0,310326.012789877,647429.687901572,4649.39665955432,2283.96641252073,3539.10065191973,41.521221312645,480.051169704101,858.030728959646,8.13034375800138,0
GIN,Under 5 & HIV+ve,538.222261761301,973.5163801252,10.1182014527921,58.1710920571992,26.0070387957059,1.09727878235055,480.051169704101,858.030728959646,8.13034375800138,608.946512094321,1145.81157946361,13.9330508663329,19.1871253270984,30.7893726329655,1.71344004413531,8.30969855125212,9.43539016267302,0.844891327440344,27.4968238783505,46.8506410872592,3.05520299235004,5355.67616561766,11141.7412584559,90.7853464366236,128.89534239022,145.97128789501,4.04831248871961,1758.8704127924,201.21191228944,65.1866737036467,316575.714429564,676150.329049517,5126.30833158751,2283.96641252073,3539.10065191973,41.521221312645,480.051169704101,858.030728959646,8.13034375800138,11974
GIN,Under 5 & HIV+ve & LTBI+,506.382066476869,921.813345493056,10.1182014527921,26.3308967727671,25.205881386078,1.09727878235055,480.051169704101,858.030728959646,8.13034375800138,549.101195540972,1045.70212245875,13.9330508663329,14.7081739471252,13.1994330050542,1.7120326013481,8.30969855125212,9.43539016267302,0.844891327440344,23.0178724983773,28.1573362820732,3.05520299235004,5355.67616561766,11141.7412584559,90.7853464366236,69.0500258368704,108.777963339017,4.04831248871961,3409.91986603797,9195.56694919201,83.0141502164588,316837.344614642,676150.329049517,5126.30833158751,2283.96641252073,3539.10065191973,41.521221312645,480.051169704101,858.030728959646,8.13034375800138,11974
GMB,No intervention,111.711895772357,219.344281589684,3.29201693971498,30.5714990722609,57.8020062826813,1.65059357991486,81.1403967000958,139.868696365357,1.22689757458449,116.339135087221,237.685294445491,3.50810362670808,1.24607823098229,1.07463471704578,0.183950718372966,2.67740529818258,1.84052804923606,0.141258104376959,3.92348352916487,2.87462781661256,0.37212197186275,0,0,0,31.8959338959411,63.0531113918626,1.75529802992102,0,0,0,56937.2472095269,126798.183088188,993.949823451204,401.921897320296,646.039812893503,6.35031223411016,84.44320119128,149.380454015894,1.31328930178867,0
GMB,Under 5 & HIV+ve,106.620973474462,203.600615730714,2.12396242897828,22.177772283182,23.5825063685413,0.548636050762032,84.44320119128,149.380454015894,1.31328930178867,107.188172421697,204.596941988514,2.15974805572242,0.58012397823879,0.586000547421872,0.06286306264162,1.3822868504843,1.63144710130455,0.121967376042184,1.96241082872309,2.45455209328335,0.214343413964841,938.609852217825,2006.73089298971,16.9573464335542,22.7449712304169,26.0315920654692,0.57714695973125,314.734278132942,21.7976353909877,12.8060313148279,57061.6465973942,127238.466037382,1017.47363609144,401.921897320296,646.039812893503,6.35031223411016,84.44320119128,149.380454015894,1.31328930178867,2163
GMB,Under 5 & HIV+ve & LTBI+,96.102109332208,181.331279656382,2.12396242897828,11.6589081409281,18.1045163383887,0.548636050762032,84.44320119128,149.380454015894,1.31328930178867,96.6094208275689,183.323564842967,2.15974805572242,0.475161522984227,0.393513095144592,0.061660139827226,1.3822868504843,1.63144710130455,0.121967376042184,1.85744837346853,2.10088758435244,0.214008316419535,938.609852217825,2006.73089298971,16.9573464335542,12.1662196362889,19.3327136959162,0.57714695973125,603.191227405029,1628.94843102379,15.3472662069843,57067.8777036717,127238.466037382,1017.47363609144,401.921897320296,646.039812893503,6.35031223411016,84.44320119128,149.380454015894,1.31328930178867,2163
GNB,No intervention,16.0392604720987,28.703731616118,0.77376133944467,4.42156299942524,7.6295356356004,0.374392334847136,11.6176974726734,18.1967725595351,0.299564466452982,106.288345260019,205.279625644782,5.31641527386925,7.9244488504197,10.4560488636419,1.24277921415405,17.8960244039541,29.3937583285185,1.16081116689828,25.8204732543738,43.0147514827511,2.6613062872443,0,0,0,29.434435033405,53.3536161501419,2.56981395336226,0,0,0,50668.8550345858,105361.534777075,1452.12845356837,366.542414766862,557.270806510209,9.66666575140847,76.8539102266136,132.349036819811,2.13752024628505,0
GNB,Under 5 & HIV+ve,79.9749854141926,138.489903254573,2.35167165774415,3.12107518757906,3.30898425072342,0.127330848313173,76.8539102266136,132.349036819811,2.13752024628505,97.6452837000674,173.860406913065,3.43719792504143,4.25778188582878,6.67448205494099,0.452467590472343,1.35234838877401,1.54258678821304,0.204510798337782,5.61013027460279,9.61144082976089,0.813484437187105,858.897987023091,1746.82867649295,27.6657462780338,20.7913734734538,22.5632990631186,0.896897649960753,280.896905956568,32.5748966388411,21.5634112352437,51927.5217855158,110182.9450036,1622.73402248719,366.542414766862,557.270806510209,9.66666575140847,76.8539102266136,132.349036819811,2.13752024628505,2133
GNB,Under 5 & HIV+ve & LTBI+,78.5435370296981,136.633866022573,2.35167165774415,1.68962680308453,2.48253779515585,0.127330848313173,76.8539102266136,132.349036819811,2.13752024628505,88.0892180054005,159.343824040831,3.43719792504143,3.02640558504496,3.70987574817018,0.452363587898502,1.35234838877401,1.54258678821304,0.204510798337782,4.37875397381897,6.02531145267671,0.813484437187105,858.897987023091,1746.82867649295,27.6657462780338,11.235307778787,17.2408193404898,0.896897649960753,546.237123918937,1454.33745660609,24.8943085314621,52000.6225583517,110182.9450036,1622.73402248719,366.542414766862,557.270806510209,9.66666575140847,76.8539102266136,132.349036819811,2.13752024628505,2133
GNQ,No intervention,41.9998565790168,73.0537410922317,0,11.4999581537604,19.333422776906,0,30.4998984252564,46.7495716442666,0,79.1692037665777,156.771312136684,0,3.56775101933985,4.38864516250737,0,8.37854316376641,11.054194782518,0,11.9462941831063,15.6441696229293,0,0,0,0,21.8649409218298,40.4911275502365,0,0,0,0,35634.2992779403,77124.4975990333,0,261.962487705365,416.324567012051,0,57.3042628447478,99.8814642299471,0,0
GNQ,Under 5 & HIV+ve,65.6255932571758,118.265009379626,0,8.32133041242801,7.70407418842601,0,57.3042628447478,99.8814642299471,0,72.4053131325453,133.832974556821,0,1.81228987425669,2.77469201102521,0,1.10601822075291,1.51224681506807,0,2.91830809500961,4.75312614846439,0,620.293822687152,1313.78489482985,0,15.1010502877975,17.0667033920225,0,220.947187040194,76.8172027456113,0,36175.4793138976,79496.4852365931,0,261.962487705365,416.324567012051,0,57.3042628447478,99.8814642299471,0,1338
GNQ,Under 5 & HIV+ve & LTBI+,61.6042904322703,110.788615926422,0,4.30002758752246,6.10587171447483,0,57.3042628447478,99.8814642299471,0,65.4902137316333,121.464684418289,0,1.34323477573734,1.59714782783511,0,1.10601822075291,1.51224681506807,0,2.44925299649025,3.36623802079714,0,620.293822687152,1313.78489482985,0,8.18595088688545,12.7518743831143,0,402.517871704349,1038.81650308981,0,36202.3341102088,79496.4852365931,0,261.962487705365,416.324567012051,0,57.3042628447478,99.8814642299471,0,1338
GRC,No intervention,1.17272298107171,2.41788950039687,0,0.294557352346926,0.503836145844593,0,0.878165628724785,1.78619384174865,0,1.49323461450795,3.62213229150792,0,0.0348211849866984,0.0173533759253041,0,0.0989822671509753,0.0586829545514401,0,0.133803452137674,0.0769703286662147,0,0,0,0,0.377345701343897,0.703519820056826,0,0,0,0,2407.49992331408,4980.67890794418,0,5.4218867758759,9.39367817244476,0,1.11588891316405,2.65645293600523,0,0
GRC,Under 5 & HIV+ve,1.33977487890744,3.07557116307752,0,0.223885965743385,0.205701215337014,0,1.11588891316405,2.65645293600523,0,1.38380278133922,3.19224673809217,0,0.0162248953339527,0.0147501461786157,0,0.0174946198634482,0.024972746619413,0,0.0337195151974009,0.0482408043033854,0,31.8070188173628,62.6461067189763,0,0.267913868175173,0.322506637369261,0,10.0344335135071,0,0,2415.49115743884,5022.924393572,0,5.4218867758759,9.39367817244476,0,1.11588891316405,2.65645293600523,0,385
GRC,Under 5 & HIV+ve & LTBI+,1.22909220834228,2.94508061343418,0,0.113203295178227,0.164139586680538,0,1.11588891316405,2.65645293600523,0,1.26119642933721,3.03591605641193,0,0.0134471676132441,0.00608138607606632,0,0.0174946198634482,0.024972746619413,0,0.0309417874766924,0.0374013852156671,0,31.8070188173628,62.6461067189763,0,0.145307516173163,0.225637678678287,0,13.825017425757,22.344143754777,0,2415.69631327648,5022.924393572,0,5.4218867758759,9.39367817244476,0,1.11588891316405,2.65645293600523,0,385
GRD,No intervention,0.0674492501163038,0,0,0.017304539789168,0,0,0.0501447103271358,0,0,0.134339377929318,0.256854110238514,0,0.00449997202720465,0.00104079544135865,0,0.0132873265826252,0.00299109277992339,0,0.0177872986098298,0.00399736070906759,0,0,0,0,0.0339604204079532,0.0633708551384929,0,0,0,0,76.6873028820135,148.310264930792,0,0.491579073518212,0.654934914523415,0,0.100378957521365,0.168877438925682,0,0
GRD,Under 5 & HIV+ve,0.113433241976437,0.192696831353448,0,0.013054284455072,0,0,0.100378957521365,0.168877438925682,0,0.126376415706431,0.215465209887326,0,0.00277021150370787,0.00068075635987211,0,0.00140085250293887,0.00183749887179843,0,0.00417106400664674,0.00364703078611731,0,1.12921026182276,2.0713485514146,0,0.0259974581850666,0.0251462231101549,0,0.31326740070143,0,0,77.6575774355518,151.24113638793,0,0.491579073518212,0.654934914523415,0,0.100378957521365,0.168877438925682,0,6
GRD,Under 5 & HIV+ve & LTBI+,0.107073113550477,0.185922573586419,0,0.00669415602911193,0,0,0.100378957521365,0.168877438925682,0,0.113405738179406,0.201783608784132,0,0.00171273761196817,0.000381679536157812,0,0.00140085250293887,0.00183749887179843,0,0.00311359011490704,0.00329063522249481,0,1.12921026182276,2.0713485514146,0,0.0130267806580415,0.0202459959787259,0,0.694288297937236,1.79932938250733,0,77.728485461728,151.24113638793,0,0.491579073518212,0.654934914523415,0,0.100378957521365,0.168877438925682,0,6
GRL,No intervention,0.173014695382226,0,0,0.0419770224462174,0,0,0.131037672936009,0,0,0.287160453229104,0.707660092101982,0,0.0107388761507472,0.00402501983609522,0,0.0321260619122969,0.0142072030899559,0,0.0428649380630441,0.0190316189860324,0,0,0,0,0.0702807771059628,0.130440663661341,0,0,0,0,431.644799795891,1098.74246535467,0,1.00418896705029,2.16696824536683,0,0.216879676123141,0.528824341042556,0,0
GRL,Under 5 & HIV+ve,0.247447627426679,0.608379037883867,0,0.0305679513035377,0,0,0.216879676123141,0.528824341042556,0,0.263144115872525,0.653684823878335,0,0.0049806202498871,0.00264048583026823,0,0.00347641796574519,0.00423338528325949,0,0.00845703821563229,0.0099387879333203,0,5.93314038725535,14.5172291965825,0,0.0462644397493836,0.0693837509624398,0,2.32456768998156,0,0,434.274567906921,1115.30374727013,0,1.00418896705029,2.16696824536683,0,0.216879676123141,0.528824341042556,0,56
GRL,Under 5 & HIV+ve & LTBI+,0.232844230105904,0.571354642363638,0,0.0159645539827625,0,0,0.216879676123141,0.528824341042556,0,0.243710190263899,0.602233093144497,0,0.0041224910617461,0.00133490847599569,0,0.00347641796574519,0.00423338528325949,0,0.00759890902749129,0.00690712077636473,0,5.93314038725535,14.5172291965825,0,0.0268305141407581,0.0426509952790595,0,2.95114167220964,3.6626665418866,0,434.335194420761,1115.30374727013,0,1.00418896705029,2.16696824536683,0,0.216879676123141,0.528824341042556,0,56
GTM,No intervention,45.7567212857966,81.761262505094,0.247701994870699,11.7819957387185,20.7904917862732,0.154898721870052,33.9747255470781,53.6246429333153,0.0828095021284953,99.2965935043288,194.36820354228,0.531620911643423,3.96958929063629,6.35576773130127,0.156164648881323,10.8472631263358,18.3181211161523,0.095359058659974,14.8168524169721,26.9480330203443,0.271549622456359,0,0,0,25.5776753701716,49.5635402899978,0.340441221124226,0,0,0,56297.6247008177,110597.78970781,112.28056968143,363.515119443741,503.306289601125,0.914934411064005,73.7189181341571,126.767543101086,0.188194201461634,0
GTM,Under 5 & HIV+ve,82.7564293749394,144.861347697767,0.242783597505088,9.0375112407823,8.23174825135568,0.0537143486096887,73.7189181341571,126.767543101086,0.188194201461634,92.9522107218707,165.133907111005,0.316598239302601,2.29927360178896,3.9111682329914,0.0518660033588651,1.10820927739673,1.34663906768642,0.0266490225513564,3.40748287918568,6.489780637162,0.0920755084727611,837.644788071249,1584.05672928892,1.89622514344476,19.2332925877136,19.2867979477909,0.121218216391747,242.530651512905,13.5199716422472,1.2535996525852,57103.6580351705,114020.664624943,122.294299798193,363.515119443741,503.306289601125,0.914934411064005,73.7189181341571,126.767543101086,0.188194201461634,2940
GTM,Under 5 & HIV+ve & LTBI+,78.2216711890642,138.838547094991,0.242783597505088,4.50275305490709,6.74628799206827,0.0537143486096887,73.7189181341571,126.767543101086,0.188194201461634,83.5016583877484,152.666917544167,0.316598239302601,1.51636749197211,2.04669580498193,0.0518660033588651,1.10820927739673,1.34663906768642,0.0266490225513564,2.62457676936883,4.32727843351486,0.0920755084727611,837.644788071249,1584.05672928892,1.89622514344476,9.78274025359131,15.6869326582883,0.121218216391747,519.424508092078,1385.2946659244,1.74059053107057,57155.7860671676,114020.664624943,122.294299798193,363.515119443741,503.306289601125,0.914934411064005,73.7189181341571,126.767543101086,0.188194201461634,2940
GUM,No intervention,0.276383952838692,0,0,0.0752377503434818,0,0,0.201146202495211,0,0,0.553931416729352,1.35740040579506,0,0.0226196048145298,0.00454024736966451,0,0.0580408586280765,0.0133942235826826,0,0.0806604634426064,0.0182749887290264,0,0,0,0,0.151464863701786,0.291174439531456,0,0,0,0,799.144913334061,1661.47277987778,0,1.97007298178567,3.44714524264227,0,0.402466553027566,0.97392938349291,0,0
GUM,Under 5 & HIV+ve,0.454591585227978,1.05861279177918,0,0.0521250322004116,0,0,0.402466553027566,0.97392938349291,0,0.509481996778929,1.18479381844104,0,0.012726512171553,0.00290492107095922,0,0.00616458803798409,0.0085609287502094,0,0.0188911002095371,0.0164369413759691,0,11.5163819546249,22.8145170603164,0,0.107015443751363,0.132245952300754,0,3.6383749130258,0,0,803.613659937603,1683.69240388887,0,1.97007298178567,3.44714524264227,0,0.402466553027566,0.97392938349291,0,63
GUM,Under 5 & HIV+ve & LTBI+,0.430470877852979,1.03888568946578,0,0.0280043248254127,0,0,0.402466553027566,0.97392938349291,0,0.460046055893223,1.12137905701265,0,0.00871912515625268,0.00160534748919041,0,0.00616458803798409,0.0085609287502094,0,0.0148837131942368,0.0148813682608291,0,11.5163819546249,22.8145170603164,0,0.0575795028656568,0.0910071140601425,0,5.01753374482272,8.15516644085993,0,803.885722088978,1683.69240388887,0,1.97007298178567,3.44714524264227,0,0.402466553027566,0.97392938349291,0,63
GUY,No intervention,6.73869085748772,2.401293387014,0.0615061208214207,1.73911297364594,0.671345238871366,0.0284640600768202,4.99957788384178,1.69355015109851,0.027347816480343,16.9146707529535,30.7714749285657,0.403748170905501,0.934010963751521,1.00880614444006,0.109802028094732,2.31066413023347,2.85951680251354,0.0733218829041175,3.24467509398499,4.06172187448722,0.205298970661215,0,0,0,4.51959966007655,8.06416062432436,0.235995658025024,0,0,0,8571.09832603304,15621.797614521,80.9129919101294,60.3905576771193,78.6179987776836,0.700155245759494,12.395071092877,20.0519310415258,0.135049688976701,0
GUY,Under 5 & HIV+ve,14.0146939415205,21.8427565766945,0.172082516587359,1.61962284864352,0.246061147266725,0.0105922980782729,12.395071092877,20.0519310415258,0.135049688976701,15.8075992723877,25.8660264729713,0.23507459762451,0.477005710467341,0.752848087080074,0.0358006465470821,0.19464202716907,0.235645726916587,0.0167938314233706,0.671647737636411,1.15543243551554,0.0621635611994681,138.819419694307,246.941908937903,1.46484364448346,3.41252817951067,3.17088819379661,0.080202788112871,39.3961841228225,6.18968777122044,0.923010382411829,8740.92945837867,16429.7305918989,87.4727741429944,60.3905576771193,78.6179987776836,0.700155245759494,12.395071092877,20.0519310415258,0.135049688976701,560
GUY,Under 5 & HIV+ve & LTBI+,13.0545191666594,21.0084765154605,0.172082516587359,0.659448073782417,0.246061147266725,0.0105922980782729,12.395071092877,20.0519310415258,0.135049688976701,14.1230778875102,24.009775651437,0.23507459762451,0.359439335453173,0.341580474597155,0.0358006465470821,0.19464202716907,0.235645726916587,0.0167938314233706,0.554081362622244,0.728369751771617,0.0621635611994681,138.819419694307,246.941908937903,1.46484364448346,1.72800679463319,2.57821880840749,0.080202788112871,85.5810067803947,218.4077837118,1.34028799380567,8748.16851239749,16429.7305918989,87.4727741429944,60.3905576771193,78.6179987776836,0.700155245759494,12.395071092877,20.0519310415258,0.135049688976701,560
HKG,No intervention,2.38617174643852,2.40407763796577,0.00197163349609025,0.645248876745726,0.627951863657392,0.000962124036578679,1.74092286969279,1.72180966153223,0.000787442194295125,34.8255077962398,84.1412592761696,0.0384231152697539,2.63965885045074,3.58856945358074,0.00951116074073415,6.67001258874788,10.9319869069233,0.0100512469887895,9.30967143919861,15.073193961529,0.0194477618071241,0,0,0,9.64192730729484,18.265065977937,0.0186902013768156,0,0,0,49966.708285737,102422.031273419,34.8890659933683,125.1343454186,220.941116161117,0.0829178978613175,25.183580488945,60.2066545906908,0.0185708458753751,0
HKG,Under 5 & HIV+ve,25.7526046912011,61.1974592403468,0.019285557437793,0.569024202256165,0.220557553281313,0.000317635147492057,25.183580488945,60.2066545906908,0.0185708458753751,31.9829538952322,73.0903142858757,0.026500912021185,1.42109528000263,2.41443629009034,0.00344688765166753,0.385509142409297,0.552980015681876,0.00167899337855785,1.80660442241193,3.45599855035713,0.00608809884557429,724.582560158192,1426.1588744285,0.52652108423392,6.79937340628723,8.27249265077802,0.00647695762347084,228.154237314027,0.815036010097612,0.387109043243486,50510.6969498407,105007.773538246,36.3005828919446,125.1343454186,220.941116161117,0.0829178978613175,25.183580488945,60.2066545906908,0.0185708458753751,4388
HKG,Under 5 & HIV+ve & LTBI+,25.4280923174931,60.7199090354946,0.019285557437793,0.244511828548175,0.213728353737529,0.000317635147492057,25.183580488945,60.2066545906908,0.0185708458753751,28.8301633499545,69.949636689213,0.026500912021185,0.993977481583829,1.17980937980185,0.00344688765166753,0.385509142409297,0.552980015681876,0.00167899337855785,1.37948662399313,1.95835077119244,0.00608809884557429,724.582560158192,1426.1588744285,0.52652108423392,3.64658286100957,5.73630577591058,0.00647695762347084,315.578443487785,514.647819417994,0.506303001900769,50539.6940461243,105007.773538246,36.3005828919446,125.1343454186,220.941116161117,0.0829178978613175,25.183580488945,60.2066545906908,0.0185708458753751,4388
HND,No intervention,34.8863243340841,36.0305432838077,0.217874643100961,8.59981644459666,9.23737963667099,0.106772031539783,26.2865078894875,25.0744140384089,0.0733733362233075,70.6821920575885,134.269518036334,0.490561305456095,2.92780308512016,3.53735369723672,0.122283206472914,8.34129359345543,10.5295283098579,0.0816800718246702,11.2690966785756,14.5500640110132,0.228738793595201,0,0,0,17.6323241590694,33.679421158083,0.296894445347671,0,0,0,40377.8129798915,76306.2835062345,112.359272595165,253.51482080381,341.464055393563,0.868016576182378,53.0498678985191,90.3863392619294,0.167923722464654,0
